level_0,index,wallet,total_txns,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidations,unique_assets,num_actions,repay_to_borrow_ratio,net_flow,is_liquidated,days_since_last_txn
156,156,0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,2,2.0859259470726457,0.0,0.0,0.0,0.0,1,1,0.0,2.0859259470726457,0,1453
157,157,0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,43,738.4042057380465,112.41839798277496,0.0,100.21064920535146,0.0,4,3,0.0,525.77515854992,0,1412
158,158,0x003b2816d976cebbf0cadec981ff59286b6d7f2f,4,141.96701719755856,0.0,0.0,141.9076113369564,0.0,2,2,0.0,0.059405860602169014,0,1506
159,159,0x003be39433bde975b12411fbc3025d49d813a84f,4,0.0,0.7321317130665956,0.0,0.0,3.0,2,2,0.0,-0.7321317130665956,1,1455
160,160,0x003cb0842811db8d115e28f13048dd83db391dcb,1,1.622958931890345,0.0,0.0,0.0,0.0,1,1,0.0,1.622958931890345,0,1455
161,161,0x003dc03b7d7fe265e1c1db88bb1c6b1e6bcd06a7,1,1.4560059765045592,0.0,0.0,0.0,0.0,1,1,0.0,1.4560059765045592,0,1455
162,162,0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,6,0.0,1714.9573487703487,3414.426915768484,6916.857888118156,0.0,2,3,1.9898087316769584,-8631.815236888504,0,1487
163,163,0x003e9a119439ef34de3237034cee95675b01d5d4,31,35085.0838816686,17372.676884750294,14109.507427746397,45324.107661519534,0.0,3,4,0.8121198247983411,-27611.700664601227,0,1413
164,164,0x003ed65a094ef804c934f2427b601e03113882ff,2,0.00022940750343754807,0.0,0.0,0.0,0.0,1,1,0.0,0.00022940750343754807,0,1470
165,165,0x003edfecb016131dbd485c72f3b6f2e98a1429d9,144,2194.3097082991626,1413.6314917438501,1073.6614628823245,1438.4088080402971,0.0,4,4,0.7589690100556127,-657.7305914849846,0,1503
166,166,0x003f705c2e62e268891d8aa2724e32f2176dc963,1,15.939348187759633,0.0,0.0,0.0,0.0,1,1,0.0,15.939348187759633,0,1413
167,167,0x00402e826833fbeb6f67072f3df3c8554a0b10e6,39,344500.90399121505,17043.969762901757,16966.99704855937,738770.419399578,0.0,5,4,0.9954254706563285,-411313.48517126474,0,1471
168,168,0x00405f7b768a9a6b81e8060a17f0550501acf6be,144,30301.682657323374,16879.7199342611,0.0,10276.981412190675,0.0,2,3,0.0,3144.9813108716007,0,1426
169,169,0x0040932d4c252856709b24dc406244392d3df400,2,9.814599508936935,0.0,0.0,9.777008262931448,0.0,1,2,0.0,0.03759124600548702,0,1498
170,170,0x0040daac32d83c78546ae36da42a496b28ab09e1,6,2111.760411662155,0.0,0.0,0.0,0.0,2,1,0.0,2111.760411662155,0,1457
171,171,0x00418b8ea6c6e2d5676f651bf76a368adb845e91,1,1213.755,0.0,0.0,0.0,0.0,1,1,0.0,1213.755,0,1552
172,172,0x0041dac13d9365b4d695fb612950dc71884f8db1,154,6060.941838862696,2114.862563883056,1776.0006102374416,2360.8113608317562,0.0,7,4,0.8393742772111362,1585.2679141478843,0,1412
173,173,0x0043090d0a3338eb89914ea9af5c529e928a044c,2,9225.488219474806,0.0,0.0,9225.489494178555,0.0,1,2,0.0,-0.0012747037490044022,0,1443
174,174,0x0043260ff376a32f335de2091e8bd455d74ecef9,1,1.1097787248896631,0.0,0.0,0.0,0.0,1,1,0.0,1.1097787248896631,0,1452
175,175,0x00432772ed25d4eb3c6eb26dc461239b35cf8760,1,1.0990597666209374,0.0,0.0,0.0,0.0,1,1,0.0,1.0990597666209374,0,1457
176,176,0x00432beb667c8908a74f35fef62882b502347e61,3,20.81929476012982,0.0,0.0,20.853938801667624,0.0,1,2,0.0,-0.03464404153780265,0,1471
177,177,0x00433d27687ff685d3871395d7fedfd42b1c3529,30,175.44646591787034,0.0,0.0,23.36081396975228,0.0,3,2,0.0,152.08565194811806,0,1414
178,178,0x0043f8113eb1257bc6314fe0434eec0d9bac3837,8,181.1794536243991,0.0,0.0,400.67496258594974,0.0,3,2,0.0,-219.49550896155066,0,1444
179,179,0x004403abb2246c48ac770e30e7b36e3b16e152a1,12,2171.8297359779986,2225.9267646151284,2225.9033657989125,1799.2207965491898,0.0,3,4,0.9995404434342084,-1853.3178251863196,0,1488
180,180,0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,2,1040.7485366961978,0.0,0.0,1040.7485587120145,0.0,1,2,0.0,-2.2015816739440197e-05,0,1521
181,181,0x0044803a27c6c45babd3fb7affb80b3f913579d7,67,2185.244788818398,1011.2616283000636,1013.8327590728758,4553.760864311958,0.0,7,4,1.0015520995055898,-3379.777703793624,0,1428
182,182,0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,49,45968.90228408212,39266.764837657945,1732.397185205347,1063.3343813716588,0.0,6,4,0.04411753998139387,5638.803065052516,0,1412
183,183,0x00452d3fd0e6bd68943b30af56a8df4eb7685387,6,447.4119381076986,224.88732795236206,223.23178740850759,5067.449010941622,0.0,3,4,0.9882439596416205,-4844.924400786285,0,1465
184,184,0x004624a132094f106e977c369c8f2e1ebffb2ae1,1,1.1052893739993006,0.0,0.0,0.0,0.0,1,1,0.0,1.1052893739993006,0,1457
185,185,0x0046d10482bc3ae87fa4cb550e36706addf2304a,1,1.10967015429709,0.0,0.0,0.0,0.0,1,1,0.0,1.10967015429709,0,1452
186,186,0x004815f49c32e9ef6341dc2d53411a59de5a2daa,1,127.1487624436271,0.0,0.0,0.0,0.0,1,1,0.0,127.1487624436271,0,1490
187,187,0x00481898361901f3e49bfe3e40872d09e93c2c11,6,375399.52974386304,0.0,0.0,360438.4124773399,0.0,2,2,0.0,14961.117266523128,0,1469
188,188,0x0048e6fd005224e7e9f00058c630307f0710a84b,140,43904.000861216075,42353.49143203659,29240.11008282938,24031.54058084705,0.0,7,4,0.6903662184150887,-22481.03115166757,0,1412
189,189,0x0049436d8c3da52d604cdc390e45026b2662d7f7,12,44603.65161466952,29689.446393848837,24007.045845102948,0.0,0.0,5,3,0.8085781374468201,14914.205220820684,0,1434
190,190,0x00495585ecf70ad7dd71797c2a22951ed92b9a24,30,586.1200267093933,60.4028776616167,57.4696929168948,299.37464317430914,0.0,6,4,0.9359446186480515,226.34250587346747,0,1487
191,191,0x004965f85a3db4d5221189595141ecab247b115d,2,1.3424612690769462,0.0,0.0,0.0,0.0,1,1,0.0,1.3424612690769462,0,1456
192,192,0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,91,34477.401471829886,25074.22016622388,25187.645048177084,34558.28736382673,0.0,4,4,1.0044835052776382,-25155.10605822072,0,1538
193,193,0x0049f39431ab794a381deca90fa7ab85e60e6ebb,1,0.1950305462655019,0.0,0.0,0.0,0.0,1,1,0.0,0.1950305462655019,0,1510
194,194,0x004a61f49faeab28ac5cc72ed26a7114d134362e,1,1.0010319616910184,0.0,0.0,0.0,0.0,1,1,0.0,1.0010319616910184,0,1494
195,195,0x004af1171e5783d1223056a700e992b0eccf6191,1,54.81093601230106,0.0,0.0,0.0,0.0,1,1,0.0,54.81093601230106,0,1423
196,196,0x004afb002e3fb33c833fc16b6b63103bbf97312d,13,25751.154735230546,10718.937571076383,2768.6051954217714,3540.4922299689993,1.0,4,5,0.2582669140622409,11491.724934185164,1,1502
197,197,0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,4,0.46912130048140754,0.2954683679699929,0.0,0.0,0.0,3,2,0.0,0.17365293251141467,0,1435
198,198,0x004c572659319871be9d4ab337fb3df6237979d7,1,0.11649853815081415,0.0,0.0,0.0,0.0,1,1,0.0,0.11649853815081415,0,1415
199,199,0x004c5993adfd45da327f82ec7581a6ee736bf4cb,1,1.02161173771573,0.0,0.0,0.0,0.0,1,1,0.0,1.02161173771573,0,1456
200,200,0x004c788aecdcc8ae214519737576d67da3c7334a,1,1.0947474862942346,0.0,0.0,0.0,0.0,1,1,0.0,1.0947474862942346,0,1451
201,201,0x004ce54398cc569a622bf5a99ae857306243c8ec,88,547372.9040032326,499506.95038301294,501863.37217113253,550021.6615744181,0.0,1,4,1.0047154840805106,-502155.7079541984,0,1415
202,202,0x004d71c111862702272e6beccdaafb07c9b96c37,276,2809534.095955359,2862059.5034769,2903419.318984159,2877886.225020472,1.0,7,5,1.0144507132036569,-2930411.632542013,1,1426
203,203,0x004f137c71b3003c7915bd6aa3a4f57e334a738e,5,0.0,0.0,0.0,11020.309133094044,0.0,3,1,0.0,-11020.309133094044,0,1517
204,204,0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,1,1.1027226706835471,0.0,0.0,0.0,0.0,1,1,0.0,1.1027226706835471,0,1453
205,205,0x0051337e53823325b9df640f8bac7c7a7dcc4b19,1,1.106222911532575,0.0,0.0,0.0,0.0,1,1,0.0,1.106222911532575,0,1452
206,206,0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,68,2309.439182308292,979.0472733845463,928.3505810103205,0.0,0.0,7,3,0.9472508176103651,1330.3919089237456,0,1413
207,207,0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,42,2587.282532614055,2543.033211611152,3306.1901120118205,6940.201273929158,0.0,6,4,1.299586065512875,-6895.951952926254,0,1431
208,208,0x0051ed91501bdefede70975ec9459a0dd3c5657b,3,46.33275158924739,10.09862631116208,0.0,0.0,0.0,2,2,0.0,36.23412527808531,0,1437
209,209,0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,2,2.052229020395491,0.0,0.0,0.0,0.0,1,1,0.0,2.052229020395491,0,1455
210,210,0x00526e91ec022d8596bda04092071c1da6b5322e,7,312.1797624834894,49.92894234644537,47.05311277747601,1.0492997874559773,0.0,2,4,0.9238973088699951,261.20152034958807,0,1437
211,211,0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,9,32.3123829762967,14.195098598632402,4.4417598616994045,12.497992516753124,0.0,3,4,0.29231530370583936,5.6192918609111775,0,1492
212,212,0x0052d655d117dae79d897213af1d4393ab32c739,1,1.1061644097218595,0.0,0.0,0.0,0.0,1,1,0.0,1.1061644097218595,0,1452
213,213,0x005399ba80babd299512e9efb4e0e764f673405c,1,0.09736008065000015,0.0,0.0,0.0,0.0,1,1,0.0,0.09736008065000015,0,1426
214,214,0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,57,104063.80673864309,40787.764600253984,31357.72536050741,134694.52253207483,0.0,7,4,0.7687834056222471,-71418.48039368572,0,1444
215,215,0x00548bf85d26850ad7ad55ca90ba02572349f648,2,0.11191814376473717,0.011191814376473716,0.0,0.0,0.0,1,2,0.0,0.10072632938826345,0,1435
216,216,0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,1,0.1826746035113459,0.0,0.0,0.0,0.0,1,1,0.0,0.1826746035113459,0,1508
217,217,0x00552481817c28f473f4cc61538db6536015d906,2,2.259609878203447,0.0,0.0,0.0,0.0,1,1,0.0,2.259609878203447,0,1456
218,218,0x00553b963de06016c68681c9bee10a79c51c5d8a,2,49.930446171811525,0.0,0.0,0.0,0.0,2,1,0.0,49.930446171811525,0,1414
219,219,0x005547e9fa569b6835204402138146861e901b06,1,1.3135339077102606,0.0,0.0,0.0,0.0,1,1,0.0,1.3135339077102606,0,1456
220,220,0x00560340190b7e9a1027fb5e72858a8298588303,1,54.88914423064468,0.0,0.0,0.0,0.0,1,1,0.0,54.88914423064468,0,1442
221,221,0x00561a0d394a2cad87c811615f72b61cb0ed3faa,6,6362.956131558643,1246.0898052062435,1259.2291274056738,1255.402928623808,0.0,2,4,1.0097341203085393,3861.463397728591,0,1490
222,222,0x0056323f02bb16de8025a79ab09e1dd5c8114602,1,0.0,0.0,0.0,1898.5978357712809,0.0,1,1,0.0,-1898.5978357712809,0,1412
223,223,0x005661a7a441451fafdccd579905a7dbc79fd538,61,15.131705010635097,15.482473711308879,9.111908381795118,11.81316276619618,0.0,6,4,0.5528240809838695,-12.163931466869963,0,1455
224,224,0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,4,11542.152505069715,0.0,0.0,11486.468493517685,0.0,1,2,0.0,55.684011552029915,0,1539
225,225,0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,17,40746.77636034794,11937.567909956215,4839.319938566662,117067.38867025985,0.0,5,4,0.4053517955475122,-88258.18021986813,0,1428
226,226,0x005711ac01b67981d6b627c09470cce29dbd3353,4,6669.546435377709,2835.2040000000034,2835.2040000000034,6669.546435377709,0.0,2,4,0.9996474160532881,-2835.2040000000034,0,1514
227,227,0x0057abf4b6b95cd42cb8c197e78b934d45679432,2,1.188943607580244,0.0,0.0,0.0,0.0,1,1,0.0,1.188943607580244,0,1457
228,228,0x0057aef39caf4085bf3f91661eb2e6e6f513244f,2,1.0607839760615045,0.0,0.0,0.0,0.0,1,1,0.0,1.0607839760615045,0,1451
229,229,0x0057b22d4385adfbc48a6581b141e04acdaf7768,4,669.0790429664232,0.0,0.0,677.0217820833243,0.0,2,2,0.0,-7.942739116901066,0,1438
230,230,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,45,19354.76716508566,4747.546804926222,405.1630320568975,10243.51197836294,0.0,4,4,0.08532358397237964,4363.708381796499,0,1421
231,231,0x0057bf0e2082921a880500ab18e716c46c54216e,1,1.0889882501742003,0.0,0.0,0.0,0.0,1,1,0.0,1.0889882501742003,0,1454
232,232,0x0057dbd2cb881113aa7b55e4ce62af8234519e01,14,1777.3215834262498,725.6541871758136,726.6508955059614,2186.7019036445313,0.0,2,4,0.9999954701013078,-1135.034507394095,0,1486
233,233,0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,1,0.0,0.0,0.0,867.2314419659695,0.0,1,1,0.0,-867.2314419659695,0,1492
234,234,0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,1,0.0121372045319001,0.0,0.0,0.0,0.0,1,1,0.0,0.0121372045319001,0,1459
235,235,0x0059221c8444995878e9a82b0b2d732fb3da913e,7,100.12757351828076,0.0,0.0,352.02734402403416,0.0,3,2,0.0,-251.8997705057534,0,1463
236,236,0x005a61772557bef9a3e65a7b87eaccce34f2700e,3,1.2649659591543003,0.0,0.0,0.0,0.0,1,1,0.0,1.2649659591543003,0,1453
237,237,0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,2,359.2093684266162,0.0,0.0,0.0,0.0,1,1,0.0,359.2093684266162,0,1468
238,238,0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,15,9251.531079668373,728.3321577847576,0.0,3598.6781251755597,0.0,4,3,0.0,4924.520796708055,0,1435
239,239,0x005ab5979532d34dc60a4582597464df0b5a7c87,32,2295.943036954615,1337.6937500645327,1340.231427631268,561.244186653368,0.0,3,4,1.0011486402821117,397.00510023671416,0,1502
240,240,0x005ab79a1b5982604cdc066565499d90c550e001,1,9.871627828198309e-05,0.0,0.0,0.0,0.0,1,1,0.0,9.871627828198309e-05,0,1463
241,241,0x005ae07a1782019253917d76334a0579ac3a9b64,30,52958.29251641238,7011.884333508068,7031.893635476788,56651.04371143267,0.0,7,4,1.0027106253382638,-10704.635528528357,0,1443
242,242,0x005b0743d8b2ed646499dc48b64b95e71b8afa43,7,1333.7767121437864,52.79452297500008,53.25670575569626,1005.7057151474577,0.0,3,4,0.9900023796185764,275.2764740213287,0,1484
243,243,0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,2,0.14627320801028443,0.014627320801028442,0.0,0.0,0.0,1,2,0.0,0.131645887209256,0,1431
244,244,0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,1,1.1403800371460882,0.0,0.0,0.0,0.0,1,1,0.0,1.1403800371460882,0,1460
245,245,0x005b8864b832d250e97996febb2b6a10b4562fd1,13,1099.3385346657199,824.6040793050829,819.1946977161706,1098.433716105718,0.0,1,4,0.9922367370152687,-823.6992607450811,0,1480
246,246,0x005bf9036a459545ec86252db2a37667a5823b94,4,8347.219430104515,2096.6285129568246,2096.6285129568246,8347.219430104515,0.0,2,4,0.9995232711636864,-2096.628512956824,0,1544
247,247,0x005c7aa4001747cd4bf25c777318a13191a182ac,245,11441.25314941294,2785.3933426767603,2673.70710543201,21776.58705494671,0.0,8,4,0.959558388430365,-13120.72724821053,0,1413
248,248,0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,3,0.0,0.0,0.0,1026.4100816269063,0.0,3,1,0.0,-1026.4100816269063,0,1431
249,249,0x005ce3720edd52ef800ed68bfe29114a7d86e623,16,234.80742344942382,154.86246365353526,154.12279797218406,233.8730672403368,0.0,1,4,0.9888384564148923,-153.92810744444824,0,1496
250,250,0x005ceac16427ed612040519f078d08570eaf7688,1,0.0200550584169908,0.0,0.0,0.0,0.0,1,1,0.0,0.0200550584169908,0,1456
251,251,0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,2,2.1369795068897264,0.0,0.0,0.0,0.0,1,1,0.0,2.1369795068897264,0,1455
252,252,0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,48,15865.679894947389,12221.934295362607,10795.734571678107,14060.74351150808,0.0,5,4,0.8832359162540879,-10416.9979119233,0,1488
253,253,0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,1,0.01191762954651935,0.0,0.0,0.0,0.0,1,1,0.0,0.01191762954651935,0,1459
254,254,0x005df03951fac36e8cc39b7d03eadf00829815b4,3,2.2947939469597873,0.0,0.0,0.0,0.0,1,1,0.0,2.2947939469597873,0,1457
255,255,0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,1,182.5661765207202,0.0,0.0,0.0,0.0,1,1,0.0,182.5661765207202,0,1500
256,256,0x005e5cac6eb7637edf689403e01b86bda451ef61,31,28161.556426215095,42079.97184775345,41826.01408656092,13132.46314048702,0.0,4,4,0.9939412577704966,-27050.878562025373,0,1510
257,257,0x005eba6d8c2af1e7058d7c22e23999188fd15339,2,1.210948774549276,0.0,0.0,0.0,0.0,2,1,0.0,1.210948774549276,0,1452
258,258,0x005ec23381d0b33407fcdedd2df7facd769304cd,1,0.1914506013946422,0.0,0.0,0.0,0.0,1,1,0.0,0.1914506013946422,0,1508
259,259,0x005f16f017aa933bb41965b52848ceb8ee48b171,767,32155.89638633807,30323.803643390776,12305.65516441554,12608.290854375977,0.0,8,4,0.40579504847338166,-10776.198111428683,0,1413
260,260,0x005f4ed154aec7b147190c97d3f2535fc8360b12,20,2407.997513385713,1195.2181436040369,1052.635481001037,2114.541690478386,0.0,5,4,0.8799694994004977,-901.76232069671,0,1487
261,261,0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,1,1.6331776687975852,0.0,0.0,0.0,0.0,1,1,0.0,1.6331776687975852,0,1460
262,262,0x005fe33f474dd52d8308b470c2503fd6ffabe31a,1,0.18944632955485913,0.0,0.0,0.0,0.0,1,1,0.0,0.18944632955485913,0,1507
263,263,0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,2,0.015854237614713926,0.0022509558575093108,0.0,0.0,0.0,2,2,0.0,0.013603281757204615,0,1413
264,264,0x006002bafd83794a35b3d63fb00bfce00f4557ed,1,0.018970105657384034,0.0,0.0,0.0,0.0,1,1,0.0,0.018970105657384034,0,1461
265,265,0x0060f329ae466559db2e692b24252a5163bf16c3,1,1.3068327422561608,0.0,0.0,0.0,0.0,1,1,0.0,1.3068327422561608,0,1461
266,266,0x006106679868ffbeb8bef8788be4d59571a13053,1,1.103798212876688,0.0,0.0,0.0,0.0,1,1,0.0,1.103798212876688,0,1453
267,267,0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,6,9.101083385071716,3.927535492040781,3.920647080667527,9.573684773085782e-09,0.0,3,4,0.7956608505408772,5.173547883457251,0,1475
268,268,0x0062cb1c249a8579e155794dc86960e4f88af402,12,2053.0225478379525,200.08312338378698,199.66776584856842,0.15919337177014745,0.0,4,4,0.9929613310585135,1852.7802310823952,0,1469
269,269,0x006366325c813728f871c16a7703b818ee1ac6f1,8,4004.0874299590623,0.0,0.0,0.0,0.0,3,1,0.0,4004.0874299590623,0,1413
270,270,0x0063d9477fd76b7c9732917b3b884d918607a804,8,259.8704302378029,146.13557354827012,0.0,0.0,0.0,4,2,0.0,113.73485668953279,0,1489
271,271,0x00645acbda7635b02a8b517d49ef6cbd028962e3,1,1.1057148773783911,0.0,0.0,0.0,0.0,1,1,0.0,1.1057148773783911,0,1452
272,272,0x00645dd21310882cc32399abcb54e0a05b3b5d1d,28,22242.313363887995,5019.894675374623,77.5236798405294,193708.47181599785,0.0,3,4,0.015440212323263909,-176486.05312748448,0,1412
273,273,0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,49,873.9137292868669,833.3739267338956,524.7798642201434,116.79466828271947,0.0,5,4,0.6289504590278381,-76.25486572974816,0,1414
274,274,0x006501f106d155981aac18b4d31a6e14d1e55fae,4,0.003488193837414586,0.000832536136715753,0.0,0.0,0.0,1,2,0.0,0.0026556577006988332,0,1501
275,275,0x00651f6724f748af9315f720d67ef9ecc3139bdf,1,0.19502350774312963,0.0,0.0,0.0,0.0,1,1,0.0,0.19502350774312963,0,1508
276,276,0x0065245cb87fda9fc42e7ca9962a13da9a52345d,1,0.11459155023044262,0.0,0.0,0.0,0.0,1,1,0.0,0.11459155023044262,0,1513
277,277,0x006551b8f041761e2e47bb4792b21e67786b3452,2,0.560865078387132,0.28043254023864717,0.0,0.0,0.0,1,2,0.0,0.2804325381484848,0,1438
278,278,0x0065fb0daffbc3025516415183fa808b2b40b3fb,2,2.024491456108984,0.0,0.0,0.0,0.0,1,1,0.0,2.024491456108984,0,1451
279,279,0x0066023b24edd70b7def47effbf2fd7617f9c66b,5,1081.8833401235536,0.0,0.0,0.0,0.0,2,1,0.0,1081.8833401235536,0,1437
280,280,0x0066245819d5d387ac2209620741e721ccada64d,1,0.16100955935334024,0.0,0.0,0.0,0.0,1,1,0.0,0.16100955935334024,0,1508
281,281,0x00668293095ef3ba3a62d566e2ac83fb81aec94f,28,3579.787718108886,2753.647293709793,2.556394240788731,2.556394038644417,0.0,3,4,0.0009280296053241477,823.5840303604489,0,1413
282,282,0x00668bd79ede077b99bbe1c4db59418bc333d4cf,1,2555.3419042358623,0.0,0.0,0.0,0.0,1,1,0.0,2555.3419042358623,0,1537
283,283,0x0066a75495069b7d760177aa2607a140b13aa520,4,405.8568177276793,0.0,0.0,405.2711523466014,0.0,1,2,0.0,0.585665381077888,0,1519
284,284,0x0067243a8b83385457c53923a6cd0bc019b090e8,1,1.0444945570389406,0.0,0.0,0.0,0.0,1,1,0.0,1.0444945570389406,0,1456
285,285,0x00677d8b6fda25b199539633a8cd07074c855cb7,34,1007.5010671780371,534.6575097714998,534.6061616687607,1008.2256338798101,0.0,1,4,0.99803727552856,-535.3820764732727,0,1483
286,286,0x0067eec7ad35e72613d760e917890d1b7e876e4e,2,3.788179551482359,0.0,0.0,0.0,0.0,2,1,0.0,3.788179551482359,0,1457
287,287,0x006850972a3144f2bcb0d37fbd7f84b26765d458,1,0.0,0.0,0.0,100.1119076209334,0.0,1,1,0.0,-100.1119076209334,0,1421
288,288,0x00694ba9219891081e07b31ebaf19abfd97e1acb,14,8954.81550894879,6937.976552786766,0.0,9.957725990557547,0.0,2,3,0.0,2006.8812301714668,0,1417
289,289,0x00695c7fcd8ee1517adb85c24547fc792613a5c5,2,2.106938314418643,0.0,0.0,0.0,0.0,1,1,0.0,2.106938314418643,0,1453
290,290,0x0069d013b71c2d000fca70549d894e49b8e4e031,1,0.02189684889712297,0.0,0.0,0.0,0.0,1,1,0.0,0.02189684889712297,0,1534
291,291,0x006a310554681273826624361a3177cd9f3aad1d,2,1.110960494144609,0.0,0.0,0.0,0.0,2,1,0.0,1.110960494144609,0,1456
292,292,0x006acbf79f7c4580fa01ffa48085d832592f1b63,18,52813.43792479283,31991.13214438826,32219.987697288343,75854.16055386161,0.0,3,4,1.0071222371760569,-55031.854773457046,0,1438
293,293,0x006b64b48437695a2c0b470e22de9b8d3b866f52,1,1.106753113890633,0.0,0.0,0.0,0.0,1,1,0.0,1.106753113890633,0,1453
294,294,0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,8,1607.536128036302,0.0,0.0,81114.22825139371,0.0,5,2,0.0,-79506.69212335741,0,1453
295,295,0x006bcd94f74784887705d74884308172343855ee,1,1.1862575350000388,0.0,0.0,0.0,0.0,1,1,0.0,1.1862575350000388,0,1453
296,296,0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,2,0.047602172087415746,0.005721414914352854,0.0,0.0,0.0,1,2,0.0,0.041880757173062895,0,1525
297,297,0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,24,242665.619989653,124015.55873979509,0.0,106392.85368758805,0.0,6,3,0.0,12257.207562269861,0,1420
298,298,0x006d1df30df75bfa607f41b3a4d67d4be51fe910,13,1793.088827783552,537.1427683341382,535.7999933378577,1637.1465357516004,0.0,4,4,0.9956465549030182,-381.2004763021864,0,1496
299,299,0x006dfe647e57d2cdaf47000731659c1f92ece423,1,1.1066213632719584,0.0,0.0,0.0,0.0,1,1,0.0,1.1066213632719584,0,1453
300,300,0x006f030ecb2daa44fc1dede06a94e749bf3918cf,5,18850.199142570164,0.0,0.0,0.0,0.0,2,1,0.0,18850.199142570164,0,1495
301,301,0x006f1973f3a2911fc15569d7787f51fb114db606,72,0.0007213687189640635,0.0,0.0,0.0,0.0,3,1,0.0,0.0007213687189640635,0,1505
302,302,0x006f26845ed58e4503a0dd61c69708e3cc028cc5,10,150.6610344489756,75.22054469325002,0.0,0.0,0.0,2,2,0.0,75.4404897557256,0,1505
303,303,0x006f74448baead5563915255c8fbc12fd7f6a5df,298,173904.94008584728,3718184.5453143395,3419779.1011164514,124369.11703781724,0.0,7,4,0.9197440685621674,-3668648.7222663094,0,1412
304,304,0x006fda5407be210b6d8d653b04859a748e84e64a,1,7.681412285661672,0.0,0.0,0.0,0.0,1,1,0.0,7.681412285661672,0,1457
305,305,0x00702c8e7a704dbb88efdf09e532447530ab6d0a,7,0.04121702521486164,0.0,0.0,0.0,0.0,3,1,0.0,0.04121702521486164,0,1417
306,306,0x00705d931184135830185bb284fb8ed277693d0d,2,232.21527047770445,0.0,0.0,0.0,0.0,2,1,0.0,232.21527047770445,0,1451
307,307,0x007078c8001b515b14000cc78306072a5dfd55b3,30,858.0302640737611,375.75254206230926,375.9003122497363,1476.5962577845878,0.0,6,4,0.9977379586932369,-994.3185357731359,0,1470
308,308,0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,39,363112.4276045316,140980.6551877128,141408.8184963573,11930.25717326763,0.0,3,4,1.00302992121972,210201.51524355114,0,1464
309,309,0x0070bc9033adf1e49517f98304f41f778d370208,43,35034.84146981305,15747.781581908846,12368.998208178007,39197.22093368318,2.0,9,5,0.7853939775497738,-19910.161045778976,1,1456
